,file_name,width,height,id,category_id,is_crowd,area,xmin,ymin,w,h
62,train/0062.jpg,1024,1024,316,0,0,45737.79,0.0,473.4,301.0,349.7
62,train/0062.jpg,1024,1024,317,1,0,5138.04,0.0,473.4,301.0,349.7
62,train/0062.jpg,1024,1024,318,4,0,13560.6,0.0,473.4,301.0,349.7
63,train/0063.jpg,1024,1024,319,2,0,90612.24,0.0,266.9,247.5,242.5
63,train/0063.jpg,1024,1024,320,2,0,159779.83,0.0,266.9,247.5,242.5
64,train/0064.jpg,1024,1024,321,3,0,125654.76,72.5,112.0,835.0,722.0
65,train/0065.jpg,1024,1024,322,0,0,5123.67,485.2,173.2,65.7,35.6
65,train/0065.jpg,1024,1024,323,0,0,1614.35,485.2,173.2,65.7,35.6
65,train/0065.jpg,1024,1024,324,6,0,81038.88,485.2,173.2,65.7,35.6
65,train/0065.jpg,1024,1024,325,6,0,218323.68,485.2,173.2,65.7,35.6
65,train/0065.jpg,1024,1024,326,6,0,172945.11,485.2,173.2,65.7,35.6
65,train/0065.jpg,1024,1024,327,0,0,38427.2,485.2,173.2,65.7,35.6
65,train/0065.jpg,1024,1024,328,7,0,122024.1,485.2,173.2,65.7,35.6
65,train/0065.jpg,1024,1024,329,0,0,13735.26,485.2,173.2,65.7,35.6
65,train/0065.jpg,1024,1024,330,7,0,17477.32,485.2,173.2,65.7,35.6
65,train/0065.jpg,1024,1024,331,7,0,397046.32,485.2,173.2,65.7,35.6
65,train/0065.jpg,1024,1024,332,0,0,9651.2,485.2,173.2,65.7,35.6
66,train/0066.jpg,1024,1024,333,1,0,130604.76,325.1,457.7,169.7,130.8
67,train/0067.jpg,1024,1024,334,1,0,191420.45,484.6,145.8,226.9,274.8
67,train/0067.jpg,1024,1024,335,7,0,131174.2,484.6,145.8,226.9,274.8
67,train/0067.jpg,1024,1024,336,1,0,10612.08,484.6,145.8,226.9,274.8
67,train/0067.jpg,1024,1024,337,7,0,278784.96,484.6,145.8,226.9,274.8
67,train/0067.jpg,1024,1024,338,1,0,1516.86,484.6,145.8,226.9,274.8
68,train/0068.jpg,1024,1024,339,0,0,3503.0,572.6,538.9,276.0,173.0
68,train/0068.jpg,1024,1024,340,7,0,2060.5,572.6,538.9,276.0,173.0
68,train/0068.jpg,1024,1024,341,0,0,74852.96,572.6,538.9,276.0,173.0
69,train/0069.jpg,1024,1024,342,2,0,309805.11,136.1,355.0,311.5,113.8
70,train/0070.jpg,1024,1024,343,7,0,42469.35,459.2,335.2,329.8,207.5
70,train/0070.jpg,1024,1024,344,7,0,8407.2,459.2,335.2,329.8,207.5
70,train/0070.jpg,1024,1024,345,1,0,34607.04,459.2,335.2,329.8,207.5
70,train/0070.jpg,1024,1024,346,7,0,233402.5,459.2,335.2,329.8,207.5
70,train/0070.jpg,1024,1024,347,3,0,103005.84,459.2,335.2,329.8,207.5
70,train/0070.jpg,1024,1024,348,7,0,239407.6,459.2,335.2,329.8,207.5
70,train/0070.jpg,1024,1024,349,5,0,16583.19,459.2,335.2,329.8,207.5
70,train/0070.jpg,1024,1024,350,5,0,19089.24,459.2,335.2,329.8,207.5
70,train/0070.jpg,1024,1024,351,1,0,3313.15,459.2,335.2,329.8,207.5
70,train/0070.jpg,1024,1024,352,1,0,1150.28,459.2,335.2,329.8,207.5
70,train/0070.jpg,1024,1024,353,0,0,70738.65,459.2,335.2,329.8,207.5
70,train/0070.jpg,1024,1024,354,7,0,129267.72,459.2,335.2,329.8,207.5
71,train/0071.jpg,1024,1024,355,3,0,61607.52,611.2,450.0,244.1,166.6
71,train/0071.jpg,1024,1024,356,0,0,37706.68,611.2,450.0,244.1,166.6
72,train/0072.jpg,1024,1024,357,2,0,103384.82,586.4,194.4,288.5,645.4
72,train/0072.jpg,1024,1024,358,1,0,169524.72,586.4,194.4,288.5,645.4
73,train/0073.jpg,1024,1024,359,7,0,70227.96,158.5,260.7,332.4,595.6
73,train/0073.jpg,1024,1024,360,7,0,267751.61,158.5,260.7,332.4,595.6
74,train/0074.jpg,1024,1024,361,7,0,185540.74,118.9,0.0,239.0,242.5
74,train/0074.jpg,1024,1024,362,1,0,36650.9,118.9,0.0,239.0,242.5
74,train/0074.jpg,1024,1024,363,1,0,253440.25,118.9,0.0,239.0,242.5
74,train/0074.jpg,1024,1024,364,7,0,153790.59,118.9,0.0,239.0,242.5
74,train/0074.jpg,1024,1024,365,1,0,442855.8,118.9,0.0,239.0,242.5
74,train/0074.jpg,1024,1024,366,5,0,23043.7,118.9,0.0,239.0,242.5
74,train/0074.jpg,1024,1024,367,5,0,5618.79,118.9,0.0,239.0,242.5
75,train/0075.jpg,1024,1024,368,2,0,141901.45,175.7,97.9,171.7,234.7
76,train/0076.jpg,1024,1024,369,7,0,375208.52,909.2,929.9,66.8,78.9
76,train/0076.jpg,1024,1024,370,0,0,14974.79,909.2,929.9,66.8,78.9
77,train/0077.jpg,1024,1024,371,1,0,106602.24,844.2,499.5,48.3,101.2
77,train/0077.jpg,1024,1024,372,1,0,209448.12,844.2,499.5,48.3,101.2
77,train/0077.jpg,1024,1024,373,1,0,142694.64,844.2,499.5,48.3,101.2
77,train/0077.jpg,1024,1024,374,1,0,122079.69,844.2,499.5,48.3,101.2
77,train/0077.jpg,1024,1024,375,1,0,84266.11,844.2,499.5,48.3,101.2
77,train/0077.jpg,1024,1024,376,1,0,10491.28,844.2,499.5,48.3,101.2
77,train/0077.jpg,1024,1024,377,1,0,7608.2,844.2,499.5,48.3,101.2
77,train/0077.jpg,1024,1024,378,1,0,4470.34,844.2,499.5,48.3,101.2
78,train/0078.jpg,1024,1024,379,6,0,238371.54,423.9,390.4,424.1,327.4
78,train/0078.jpg,1024,1024,380,1,0,482785.38,423.9,390.4,424.1,327.4
79,train/0079.jpg,1024,1024,381,0,0,718131.7,885.6,577.0,71.4,82.6
80,train/0080.jpg,1024,1024,382,5,0,193457.7,306.8,178.8,569.9,610.9
81,train/0081.jpg,1024,1024,383,7,0,142405.38,238.5,273.7,502.7,608.1
82,train/0082.jpg,1024,1024,384,5,0,293461.74,321.7,504.4,556.7,63.0
82,train/0082.jpg,1024,1024,385,5,0,90400.14,321.7,504.4,556.7,63.0
82,train/0082.jpg,1024,1024,386,0,0,649640.04,321.7,504.4,556.7,63.0
83,train/0083.jpg,1024,1024,387,7,0,64109.04,341.7,471.1,541.1,81.8
83,train/0083.jpg,1024,1024,388,6,0,90956.18,341.7,471.1,541.1,81.8
83,train/0083.jpg,1024,1024,389,6,0,35196.24,341.7,471.1,541.1,81.8
83,train/0083.jpg,1024,1024,390,7,0,254089.58,341.7,471.1,541.1,81.8
84,train/0084.jpg,1024,1024,391,0,0,214506.6,320.0,348.4,587.5,193.0
85,train/0085.jpg,1024,1024,392,1,0,130260.45,368.8,231.6,422.3,161.8
85,train/0085.jpg,1024,1024,393,0,0,20055.84,368.8,231.6,422.3,161.8
85,train/0085.jpg,1024,1024,394,1,0,107838.76,368.8,231.6,422.3,161.8
85,train/0085.jpg,1024,1024,395,0,0,26733.2,368.8,231.6,422.3,161.8
85,train/0085.jpg,1024,1024,396,0,0,38789.1,368.8,231.6,422.3,161.8
85,train/0085.jpg,1024,1024,397,0,0,12693.88,368.8,231.6,422.3,161.8
85,train/0085.jpg,1024,1024,398,5,0,154635.21,368.8,231.6,422.3,161.8
85,train/0085.jpg,1024,1024,399,0,0,4062.9,368.8,231.6,422.3,161.8
86,train/0086.jpg,1024,1024,400,1,0,82006.2,309.5,474.7,350.5,293.3
87,train/0087.jpg,1024,1024,401,5,0,136897.25,370.5,166.6,429.4,119.9
88,train/0088.jpg,1024,1024,402,1,0,56399.2,0.0,511.0,490.7,381.0
88,train/0088.jpg,1024,1024,403,7,0,21492.6,0.0,511.0,490.7,381.0
88,train/0088.jpg,1024,1024,404,7,0,31515.12,0.0,511.0,490.7,381.0
88,train/0088.jpg,1024,1024,405,7,0,27202.49,0.0,511.0,490.7,381.0
88,train/0088.jpg,1024,1024,406,6,0,37746.94,0.0,511.0,490.7,381.0
88,train/0088.jpg,1024,1024,407,7,0,15841.44,0.0,511.0,490.7,381.0
88,train/0088.jpg,1024,1024,408,1,0,39427.0,0.0,511.0,490.7,381.0
88,train/0088.jpg,1024,1024,409,1,0,54142.55,0.0,511.0,490.7,381.0
88,train/0088.jpg,1024,1024,410,1,0,8122.1,0.0,511.0,490.7,381.0
88,train/0088.jpg,1024,1024,411,1,0,17848.32,0.0,511.0,490.7,381.0
88,train/0088.jpg,1024,1024,412,1,0,136274.94,0.0,511.0,490.7,381.0
88,train/0088.jpg,1024,1024,413,0,0,64729.76,0.0,511.0,490.7,381.0
88,train/0088.jpg,1024,1024,414,7,0,44941.38,0.0,511.0,490.7,381.0
88,train/0088.jpg,1024,1024,415,1,0,133315.6,0.0,511.0,490.7,381.0
88,train/0088.jpg,1024,1024,416,1,0,79847.12,0.0,511.0,490.7,381.0
88,train/0088.jpg,1024,1024,417,1,0,4304.94,0.0,511.0,490.7,381.0
89,train/0089.jpg,1024,1024,418,1,0,313648.88,440.6,529.5,513.4,494.2
89,train/0089.jpg,1024,1024,419,1,0,70658.5,440.6,529.5,513.4,494.2
89,train/0089.jpg,1024,1024,420,1,0,348668.16,440.6,529.5,513.4,494.2
89,train/0089.jpg,1024,1024,421,0,0,347806.06,440.6,529.5,513.4,494.2
89,train/0089.jpg,1024,1024,422,0,0,79006.5,440.6,529.5,513.4,494.2
90,train/0090.jpg,1024,1024,423,3,0,400294.72,361.7,257.0,305.4,264.1
91,train/0091.jpg,1024,1024,424,5,0,80670.56,447.0,65.8,305.4,155.4
91,train/0091.jpg,1024,1024,425,5,0,437458.14,447.0,65.8,305.4,155.4
92,train/0092.jpg,1024,1024,426,8,0,62258.79,737.2,336.8,43.3,64.0
92,train/0092.jpg,1024,1024,427,8,0,62439.3,737.2,336.8,43.3,64.0
93,train/0093.jpg,1024,1024,428,5,0,281454.78,12.2,508.2,67.4,52.6
93,train/0093.jpg,1024,1024,429,0,0,14012.99,12.2,508.2,67.4,52.6
93,train/0093.jpg,1024,1024,430,5,0,103086.0,12.2,508.2,67.4,52.6
94,train/0094.jpg,1024,1024,431,7,0,216425.9,580.1,0.8,352.8,208.8
95,train/0095.jpg,1024,1024,432,1,0,741009.1,0.0,0.0,224.2,148.8
96,train/0096.jpg,1024,1024,433,1,0,355828.06,164.2,0.0,540.4,214.3
96,train/0096.jpg,1024,1024,434,1,0,147788.88,164.2,0.0,540.4,214.3
96,train/0096.jpg,1024,1024,435,1,0,241552.8,164.2,0.0,540.4,214.3
96,train/0096.jpg,1024,1024,436,1,0,211826.7,164.2,0.0,540.4,214.3
96,train/0096.jpg,1024,1024,437,1,0,126299.81,164.2,0.0,540.4,214.3
96,train/0096.jpg,1024,1024,438,1,0,163861.88,164.2,0.0,540.4,214.3
96,train/0096.jpg,1024,1024,439,1,0,123604.64,164.2,0.0,540.4,214.3
97,train/0097.jpg,1024,1024,440,7,0,31222.45,0.0,95.5,446.0,421.6
97,train/0097.jpg,1024,1024,441,7,0,6017.88,0.0,95.5,446.0,421.6
97,train/0097.jpg,1024,1024,442,7,0,11547.64,0.0,95.5,446.0,421.6
97,train/0097.jpg,1024,1024,443,7,0,44453.36,0.0,95.5,446.0,421.6
97,train/0097.jpg,1024,1024,444,7,0,135587.49,0.0,95.5,446.0,421.6
97,train/0097.jpg,1024,1024,445,1,0,1876.3,0.0,95.5,446.0,421.6
97,train/0097.jpg,1024,1024,446,7,0,86694.46,0.0,95.5,446.0,421.6
97,train/0097.jpg,1024,1024,447,1,0,2880.16,0.0,95.5,446.0,421.6
97,train/0097.jpg,1024,1024,448,1,0,81177.32,0.0,95.5,446.0,421.6
97,train/0097.jpg,1024,1024,449,1,0,100988.55,0.0,95.5,446.0,421.6
98,train/0098.jpg,1024,1024,450,7,0,5320.15,0.0,321.5,465.6,372.6
98,train/0098.jpg,1024,1024,451,0,0,116516.76,0.0,321.5,465.6,372.6
98,train/0098.jpg,1024,1024,452,2,0,67902.78,0.0,321.5,465.6,372.6
99,train/0099.jpg,1024,1024,453,0,0,90206.46,965.1,385.0,58.6,42.2
100,train/0100.jpg,1024,1024,454,3,0,201468.96,224.2,346.7,61.0,35.6
101,train/0101.jpg,1024,1024,455,7,0,255873.6,262.1,355.6,130.7,36.6
101,train/0101.jpg,1024,1024,456,5,0,12786.08,262.1,355.6,130.7,36.6
101,train/0101.jpg,1024,1024,457,1,0,6884.45,262.1,355.6,130.7,36.6
102,train/0102.jpg,1024,1024,458,7,0,215986.68,377.6,104.6,646.1,828.4
103,train/0103.jpg,1024,1024,459,1,0,19712.0,254.3,276.6,371.8,314.9
103,train/0103.jpg,1024,1024,460,1,0,550.56,254.3,276.6,371.8,314.9
103,train/0103.jpg,1024,1024,461,7,0,132770.4,254.3,276.6,371.8,314.9
103,train/0103.jpg,1024,1024,462,7,0,14745.12,254.3,276.6,371.8,314.9
103,train/0103.jpg,1024,1024,463,7,0,322700.68,254.3,276.6,371.8,314.9
103,train/0103.jpg,1024,1024,464,7,0,47906.08,254.3,276.6,371.8,314.9
103,train/0103.jpg,1024,1024,465,7,0,257791.72,254.3,276.6,371.8,314.9
103,train/0103.jpg,1024,1024,466,0,0,969.68,254.3,276.6,371.8,314.9
103,train/0103.jpg,1024,1024,467,0,0,4082.0,254.3,276.6,371.8,314.9
103,train/0103.jpg,1024,1024,468,0,0,6290.96,254.3,276.6,371.8,314.9
104,train/0104.jpg,1024,1024,469,7,0,101970.96,547.8,0.0,458.2,480.2
105,train/0105.jpg,1024,1024,470,3,0,505876.54,256.8,0.0,301.7,227.2
106,train/0106.jpg,1024,1024,471,7,0,272706.72,581.3,194.7,180.6,383.0
107,train/0107.jpg,1024,1024,472,7,0,46996.44,439.6,130.4,154.4,195.4
107,train/0107.jpg,1024,1024,473,7,0,55439.38,439.6,130.4,154.4,195.4
107,train/0107.jpg,1024,1024,474,7,0,105268.92,439.6,130.4,154.4,195.4
107,train/0107.jpg,1024,1024,475,7,0,71323.2,439.6,130.4,154.4,195.4
107,train/0107.jpg,1024,1024,476,0,0,162227.65,439.6,130.4,154.4,195.4
107,train/0107.jpg,1024,1024,477,5,0,3078.29,439.6,130.4,154.4,195.4
107,train/0107.jpg,1024,1024,478,7,0,31515.12,439.6,130.4,154.4,195.4
108,train/0108.jpg,1024,1024,479,7,0,138179.14,290.8,158.1,190.0,214.3
108,train/0108.jpg,1024,1024,480,7,0,1047961.69,290.8,158.1,190.0,214.3
108,train/0108.jpg,1024,1024,481,7,0,3420.88,290.8,158.1,190.0,214.3
108,train/0108.jpg,1024,1024,482,1,0,2428.8,290.8,158.1,190.0,214.3
108,train/0108.jpg,1024,1024,483,1,0,14459.52,290.8,158.1,190.0,214.3
108,train/0108.jpg,1024,1024,484,7,0,13435.8,290.8,158.1,190.0,214.3
108,train/0108.jpg,1024,1024,485,2,0,36557.19,290.8,158.1,190.0,214.3
108,train/0108.jpg,1024,1024,486,7,0,71533.62,290.8,158.1,190.0,214.3
108,train/0108.jpg,1024,1024,487,5,0,39407.28,290.8,158.1,190.0,214.3
108,train/0108.jpg,1024,1024,488,5,0,9191.91,290.8,158.1,190.0,214.3
108,train/0108.jpg,1024,1024,489,1,0,20029.8,290.8,158.1,190.0,214.3
108,train/0108.jpg,1024,1024,490,7,0,8082.2,290.8,158.1,190.0,214.3
108,train/0108.jpg,1024,1024,491,1,0,139781.25,290.8,158.1,190.0,214.3
108,train/0108.jpg,1024,1024,492,1,0,2042.56,290.8,158.1,190.0,214.3
108,train/0108.jpg,1024,1024,493,0,0,2962.05,290.8,158.1,190.0,214.3
108,train/0108.jpg,1024,1024,494,0,0,1758.75,290.8,158.1,190.0,214.3
108,train/0108.jpg,1024,1024,495,1,0,9639.76,290.8,158.1,190.0,214.3
108,train/0108.jpg,1024,1024,496,0,0,2714.14,290.8,158.1,190.0,214.3
108,train/0108.jpg,1024,1024,497,5,0,82449.78,290.8,158.1,190.0,214.3
108,train/0108.jpg,1024,1024,498,0,0,3821.3,290.8,158.1,190.0,214.3
108,train/0108.jpg,1024,1024,499,1,0,103337.7,290.8,158.1,190.0,214.3
108,train/0108.jpg,1024,1024,500,0,0,329621.82,290.8,158.1,190.0,214.3
109,train/0109.jpg,1024,1024,501,0,0,26105.34,290.3,213.3,223.5,371.5
109,train/0109.jpg,1024,1024,502,1,0,211009.82,290.3,213.3,223.5,371.5
109,train/0109.jpg,1024,1024,503,1,0,22757.28,290.3,213.3,223.5,371.5
110,train/0110.jpg,1024,1024,504,0,0,18134.28,476.2,266.2,126.0,248.2
110,train/0110.jpg,1024,1024,505,5,0,345191.15,476.2,266.2,126.0,248.2
110,train/0110.jpg,1024,1024,506,1,0,140260.44,476.2,266.2,126.0,248.2
110,train/0110.jpg,1024,1024,507,0,0,45489.9,476.2,266.2,126.0,248.2
111,train/0111.jpg,1024,1024,508,0,0,120053.28,492.4,507.9,193.0,234.3
112,train/0112.jpg,1024,1024,509,7,0,1423.9,283.2,497.4,219.9,354.2
112,train/0112.jpg,1024,1024,510,7,0,9188.4,283.2,497.4,219.9,354.2
112,train/0112.jpg,1024,1024,511,1,0,23205.78,283.2,497.4,219.9,354.2
112,train/0112.jpg,1024,1024,512,1,0,4417.26,283.2,497.4,219.9,354.2
112,train/0112.jpg,1024,1024,513,0,0,3707.12,283.2,497.4,219.9,354.2
112,train/0112.jpg,1024,1024,514,2,0,4577.76,283.2,497.4,219.9,354.2
112,train/0112.jpg,1024,1024,515,0,0,36087.92,283.2,497.4,219.9,354.2
112,train/0112.jpg,1024,1024,516,1,0,33653.88,283.2,497.4,219.9,354.2
112,train/0112.jpg,1024,1024,517,1,0,2073.48,283.2,497.4,219.9,354.2
112,train/0112.jpg,1024,1024,518,7,0,85605.08,283.2,497.4,219.9,354.2
112,train/0112.jpg,1024,1024,519,7,0,8998.4,283.2,497.4,219.9,354.2
112,train/0112.jpg,1024,1024,520,7,0,41614.56,283.2,497.4,219.9,354.2
112,train/0112.jpg,1024,1024,521,7,0,3366.4,283.2,497.4,219.9,354.2
112,train/0112.jpg,1024,1024,522,7,0,173049.98,283.2,497.4,219.9,354.2
112,train/0112.jpg,1024,1024,523,1,0,206662.32,283.2,497.4,219.9,354.2
112,train/0112.jpg,1024,1024,524,7,0,47190.3,283.2,497.4,219.9,354.2
112,train/0112.jpg,1024,1024,525,0,0,12038.04,283.2,497.4,219.9,354.2
112,train/0112.jpg,1024,1024,526,7,0,4086.29,283.2,497.4,219.9,354.2
112,train/0112.jpg,1024,1024,527,7,0,1198.92,283.2,497.4,219.9,354.2
112,train/0112.jpg,1024,1024,528,0,0,33977.71,283.2,497.4,219.9,354.2
113,train/0113.jpg,1024,1024,529,4,0,55213.29,295.4,119.2,74.7,118.9
113,train/0113.jpg,1024,1024,530,9,0,265428.1,295.4,119.2,74.7,118.9
113,train/0113.jpg,1024,1024,531,9,0,303402.84,295.4,119.2,74.7,118.9
114,train/0114.jpg,1024,1024,532,3,0,164501.7,458.5,7.4,176.4,275.0
115,train/0115.jpg,1024,1024,533,5,0,68384.42,59.3,631.9,820.8,292.8
115,train/0115.jpg,1024,1024,534,0,0,236824.19,59.3,631.9,820.8,292.8
116,train/0116.jpg,1024,1024,535,7,0,21507.06,233.7,341.0,711.4,481.9
116,train/0116.jpg,1024,1024,536,6,0,57261.96,233.7,341.0,711.4,481.9
116,train/0116.jpg,1024,1024,537,7,0,49726.98,233.7,341.0,711.4,481.9
116,train/0116.jpg,1024,1024,538,7,0,71919.32,233.7,341.0,711.4,481.9
116,train/0116.jpg,1024,1024,539,0,0,1620.3,233.7,341.0,711.4,481.9
116,train/0116.jpg,1024,1024,540,6,0,85332.8,233.7,341.0,711.4,481.9
116,train/0116.jpg,1024,1024,541,7,0,237901.66,233.7,341.0,711.4,481.9
117,train/0117.jpg,1024,1024,542,7,0,48375.45,381.3,311.6,405.0,435.3
117,train/0117.jpg,1024,1024,543,7,0,89211.54,381.3,311.6,405.0,435.3
117,train/0117.jpg,1024,1024,544,7,0,50662.5,381.3,311.6,405.0,435.3
117,train/0117.jpg,1024,1024,545,7,0,53960.0,381.3,311.6,405.0,435.3
117,train/0117.jpg,1024,1024,546,5,0,12205.27,381.3,311.6,405.0,435.3
117,train/0117.jpg,1024,1024,547,6,0,3352.68,381.3,311.6,405.0,435.3
117,train/0117.jpg,1024,1024,548,6,0,30503.36,381.3,311.6,405.0,435.3
117,train/0117.jpg,1024,1024,549,7,0,92009.61,381.3,311.6,405.0,435.3
118,train/0118.jpg,1024,1024,550,1,0,1573.25,280.0,276.6,429.0,334.2
118,train/0118.jpg,1024,1024,551,7,0,6904.65,280.0,276.6,429.0,334.2
118,train/0118.jpg,1024,1024,552,1,0,1882.32,280.0,276.6,429.0,334.2
118,train/0118.jpg,1024,1024,553,7,0,54067.47,280.0,276.6,429.0,334.2
118,train/0118.jpg,1024,1024,554,1,0,4860.4,280.0,276.6,429.0,334.2
118,train/0118.jpg,1024,1024,555,1,0,12513.83,280.0,276.6,429.0,334.2
118,train/0118.jpg,1024,1024,556,7,0,47884.05,280.0,276.6,429.0,334.2
118,train/0118.jpg,1024,1024,557,7,0,5305.18,280.0,276.6,429.0,334.2
118,train/0118.jpg,1024,1024,558,7,0,7447.68,280.0,276.6,429.0,334.2
118,train/0118.jpg,1024,1024,559,0,0,4464.97,280.0,276.6,429.0,334.2
118,train/0118.jpg,1024,1024,560,7,0,40351.2,280.0,276.6,429.0,334.2
118,train/0118.jpg,1024,1024,561,0,0,5437.04,280.0,276.6,429.0,334.2
118,train/0118.jpg,1024,1024,562,1,0,42283.08,280.0,276.6,429.0,334.2
118,train/0118.jpg,1024,1024,563,1,0,32844.54,280.0,276.6,429.0,334.2
118,train/0118.jpg,1024,1024,564,1,0,23860.9,280.0,276.6,429.0,334.2
118,train/0118.jpg,1024,1024,565,0,0,4793.36,280.0,276.6,429.0,334.2
118,train/0118.jpg,1024,1024,566,3,0,24533.6,280.0,276.6,429.0,334.2
118,train/0118.jpg,1024,1024,567,5,0,25881.44,280.0,276.6,429.0,334.2
118,train/0118.jpg,1024,1024,568,0,0,5332.59,280.0,276.6,429.0,334.2
118,train/0118.jpg,1024,1024,569,1,0,4641.0,280.0,276.6,429.0,334.2
118,train/0118.jpg,1024,1024,570,7,0,15412.32,280.0,276.6,429.0,334.2
118,train/0118.jpg,1024,1024,571,3,0,24040.94,280.0,276.6,429.0,334.2
118,train/0118.jpg,1024,1024,572,1,0,7910.32,280.0,276.6,429.0,334.2
118,train/0118.jpg,1024,1024,573,5,0,2242.8,280.0,276.6,429.0,334.2
118,train/0118.jpg,1024,1024,574,5,0,6345.24,280.0,276.6,429.0,334.2
118,train/0118.jpg,1024,1024,575,5,0,25362.72,280.0,276.6,429.0,334.2
118,train/0118.jpg,1024,1024,576,5,0,154727.2,280.0,276.6,429.0,334.2
118,train/0118.jpg,1024,1024,577,1,0,809.58,280.0,276.6,429.0,334.2
119,train/0119.jpg,1024,1024,578,7,0,40496.96,153.4,219.1,273.5,770.0
119,train/0119.jpg,1024,1024,579,7,0,244270.62,153.4,219.1,273.5,770.0
119,train/0119.jpg,1024,1024,580,1,0,55766.8,153.4,219.1,273.5,770.0
120,train/0120.jpg,1024,1024,581,3,0,90481.52,406.3,284.1,274.5,714.2
121,train/0121.jpg,1024,1024,582,0,0,36289.62,816.8,96.2,207.0,702.3
122,train/0122.jpg,1024,1024,583,4,0,1918.12,272.3,375.5,731.2,346.8
122,train/0122.jpg,1024,1024,584,1,0,59002.4,272.3,375.5,731.2,346.8
122,train/0122.jpg,1024,1024,585,7,0,1043.35,272.3,375.5,731.2,346.8
122,train/0122.jpg,1024,1024,586,1,0,13622.88,272.3,375.5,731.2,346.8
122,train/0122.jpg,1024,1024,587,7,0,16353.28,272.3,375.5,731.2,346.8
122,train/0122.jpg,1024,1024,588,5,0,3305.77,272.3,375.5,731.2,346.8
123,train/0123.jpg,1024,1024,589,7,0,1119.4,331.2,418.9,272.8,393.8
123,train/0123.jpg,1024,1024,590,7,0,10382.0,331.2,418.9,272.8,393.8
123,train/0123.jpg,1024,1024,591,7,0,7794.33,331.2,418.9,272.8,393.8
123,train/0123.jpg,1024,1024,592,7,0,24475.99,331.2,418.9,272.8,393.8
123,train/0123.jpg,1024,1024,593,0,0,10977.36,331.2,418.9,272.8,393.8
123,train/0123.jpg,1024,1024,594,7,0,23325.75,331.2,418.9,272.8,393.8
123,train/0123.jpg,1024,1024,595,5,0,5450.25,331.2,418.9,272.8,393.8
123,train/0123.jpg,1024,1024,596,7,0,27250.96,331.2,418.9,272.8,393.8
123,train/0123.jpg,1024,1024,597,7,0,2041.3,331.2,418.9,272.8,393.8
123,train/0123.jpg,1024,1024,598,7,0,2006.55,331.2,418.9,272.8,393.8
123,train/0123.jpg,1024,1024,599,7,0,34886.53,331.2,418.9,272.8,393.8
123,train/0123.jpg,1024,1024,600,7,0,36535.1,331.2,418.9,272.8,393.8
123,train/0123.jpg,1024,1024,601,7,0,39513.92,331.2,418.9,272.8,393.8
123,train/0123.jpg,1024,1024,602,1,0,26160.8,331.2,418.9,272.8,393.8
123,train/0123.jpg,1024,1024,603,7,0,17996.58,331.2,418.9,272.8,393.8
123,train/0123.jpg,1024,1024,604,1,0,16457.56,331.2,418.9,272.8,393.8
123,train/0123.jpg,1024,1024,605,5,0,16781.96,331.2,418.9,272.8,393.8
123,train/0123.jpg,1024,1024,606,1,0,17633.33,331.2,418.9,272.8,393.8
123,train/0123.jpg,1024,1024,607,5,0,10791.6,331.2,418.9,272.8,393.8
123,train/0123.jpg,1024,1024,608,1,0,7398.27,331.2,418.9,272.8,393.8
123,train/0123.jpg,1024,1024,609,1,0,5894.08,331.2,418.9,272.8,393.8
123,train/0123.jpg,1024,1024,610,5,0,11362.95,331.2,418.9,272.8,393.8
123,train/0123.jpg,1024,1024,611,7,0,57233.12,331.2,418.9,272.8,393.8
124,train/0124.jpg,1024,1024,612,1,0,71415.08,516.1,631.2,68.3,62.3
124,train/0124.jpg,1024,1024,613,7,0,306929.8,516.1,631.2,68.3,62.3
125,train/0125.jpg,1024,1024,614,7,0,299502.11,483.0,248.2,212.3,385.7
125,train/0125.jpg,1024,1024,615,7,0,255608.02,483.0,248.2,212.3,385.7
125,train/0125.jpg,1024,1024,616,2,0,288203.76,483.0,248.2,212.3,385.7
125,train/0125.jpg,1024,1024,617,7,0,311392.16,483.0,248.2,212.3,385.7
126,train/0126.jpg,1024,1024,618,8,0,144105.98,328.6,244.1,126.7,138.2
127,train/0127.jpg,1024,1024,619,0,0,52235.79,175.7,672.5,437.8,83.6
127,train/0127.jpg,1024,1024,620,7,0,142198.76,175.7,672.5,437.8,83.6
127,train/0127.jpg,1024,1024,621,3,0,192052.28,175.7,672.5,437.8,83.6
128,train/0128.jpg,1024,1024,622,6,0,7683.26,130.0,586.8,522.2,370.8
128,train/0128.jpg,1024,1024,623,2,0,116344.8,130.0,586.8,522.2,370.8
128,train/0128.jpg,1024,1024,624,6,0,5581.1,130.0,586.8,522.2,370.8
129,train/0129.jpg,1024,1024,625,7,0,92649.7,399.6,222.5,48.4,107.0
129,train/0129.jpg,1024,1024,626,7,0,9759.36,399.6,222.5,48.4,107.0
129,train/0129.jpg,1024,1024,627,7,0,132853.12,399.6,222.5,48.4,107.0
129,train/0129.jpg,1024,1024,628,7,0,46204.2,399.6,222.5,48.4,107.0
129,train/0129.jpg,1024,1024,629,0,0,2286.36,399.6,222.5,48.4,107.0
130,train/0130.jpg,1024,1024,630,4,0,78301.26,171.7,309.8,377.2,261.4
131,train/0131.jpg,1024,1024,631,1,0,243752.1,0.0,3.7,553.7,473.7
131,train/0131.jpg,1024,1024,632,1,0,21886.48,0.0,3.7,553.7,473.7
