image_id,category_id,area,bbox,iscrowd,bbox_id,x_min,y_min,x_max,y_max,w,h
49,1,118982.7,"[547.2, 285.7, 328.5, 362.2]",0,230,547.2,285.7,875.7,647.9,328.5,362.2
49,1,51419.76,"[95.5, 597.3, 289.2, 177.8]",0,231,95.5,597.3,384.7,775.0999999999999,289.2,177.8
50,6,240207.35,"[262.1, 267.7, 375.5, 639.7]",0,232,262.1,267.7,637.6,907.4000000000001,375.5,639.7
51,8,127441.8,"[414.7, 592.3, 303.0, 420.6]",0,233,414.7,592.3,717.7,1012.9,303.0,420.6
51,7,147622.14,"[565.1, 453.4, 340.3, 433.8]",0,234,565.1,453.4,905.4000000000001,887.2,340.3,433.8
51,7,160103.58,"[641.5, 456.5, 382.2, 418.9]",0,235,641.5,456.5,1023.7,875.4,382.2,418.9
51,2,101074.0,"[37.1, 294.9, 416.8, 242.5]",0,236,37.1,294.9,453.90000000000003,537.4,416.8,242.5
51,1,7850.75,"[249.9, 441.6, 101.3, 77.5]",0,237,249.9,441.6,351.2,519.1,101.3,77.5
51,1,3203.56,"[35.3, 445.3, 56.6, 56.6]",0,238,35.3,445.3,91.9,501.90000000000003,56.6,56.6
51,2,60387.48,"[41.1, 306.8, 390.1, 154.8]",0,239,41.1,306.8,431.20000000000005,461.6,390.1,154.8
51,2,2943.09,"[110.2, 274.3, 61.7, 47.7]",0,240,110.2,274.3,171.9,322.0,61.7,47.7
51,2,868.56,"[156.2, 222.5, 23.1, 37.6]",0,241,156.2,222.5,179.29999999999998,260.1,23.1,37.6
51,2,8864.1,"[64.5, 147.3, 132.3, 67.0]",0,242,64.5,147.3,196.8,214.3,132.3,67.0
51,2,44730.75,"[170.7, 184.2, 245.1, 182.5]",0,243,170.7,184.2,415.79999999999995,366.7,245.1,182.5
51,2,22764.0,"[125.7, 126.6, 271.0, 84.0]",0,244,125.7,126.6,396.7,210.6,271.0,84.0
51,2,27258.0,"[138.4, 78.6, 259.6, 105.0]",0,245,138.4,78.6,398.0,183.6,259.6,105.0
52,6,167008.14,"[397.9, 242.3, 268.2, 622.7]",0,246,397.9,242.3,666.0999999999999,865.0,268.2,622.7
53,8,15238.2,"[447.3, 357.6, 116.5, 130.8]",0,247,447.3,357.6,563.8,488.40000000000003,116.5,130.8
53,8,39892.71,"[383.7, 196.1, 243.1, 164.1]",0,248,383.7,196.1,626.8,360.2,243.1,164.1
53,8,301057.44,"[195.4, 263.6, 512.7, 587.2]",0,249,195.4,263.6,708.1,850.8000000000001,512.7,587.2
53,8,20994.84,"[176.1, 268.2, 201.1, 104.4]",0,250,176.1,268.2,377.2,372.6,201.1,104.4
54,8,56945.68,"[657.5, 291.9, 179.3, 317.6]",0,251,657.5,291.9,836.8,609.5,179.3,317.6
54,8,52849.26,"[496.8, 264.1, 171.7, 307.8]",0,252,496.8,264.1,668.5,571.9000000000001,171.7,307.8
54,2,195307.2,"[100.8, 384.7, 432.0, 452.1]",0,253,100.8,384.7,532.8,836.8,432.0,452.1
54,2,18443.11,"[267.7, 571.3, 198.1, 93.1]",0,254,267.7,571.3,465.79999999999995,664.4,198.1,93.1
54,2,14937.0,"[208.8, 606.8, 229.8, 65.0]",0,255,208.8,606.8,438.6,671.8,229.8,65.0
54,2,95297.0,"[194.8, 420.6, 466.0, 204.5]",0,256,194.8,420.6,660.8,625.1,466.0,204.5
54,8,12654.51,"[517.6, 228.9, 123.7, 102.3]",0,257,517.6,228.9,641.3000000000001,331.2,123.7,102.3
54,1,6345.0,"[468.3, 244.1, 141.0, 45.0]",0,258,468.3,244.1,609.3,289.1,141.0,45.0
55,8,41200.68,"[891.9, 27.8, 131.8, 312.6]",0,259,891.9,27.8,1023.7,340.40000000000003,131.8,312.6
55,2,15555.6,"[338.8, 853.3, 104.4, 149.0]",0,260,338.8,853.3,443.20000000000005,1002.3,104.4,149.0
55,2,23632.32,"[184.9, 807.3, 191.2, 123.6]",0,261,184.9,807.3,376.1,930.9,191.2,123.6
55,8,7706.51,"[259.0, 836.4, 123.7, 62.3]",0,262,259.0,836.4,382.7,898.6999999999999,123.7,62.3
55,1,27124.4,"[389.8, 851.6, 157.7, 172.0]",0,263,389.8,851.6,547.5,1023.6,157.7,172.0
55,1,658.32,"[530.8, 877.7, 21.1, 31.2]",0,264,530.8,877.7,551.9,908.9000000000001,21.1,31.2
55,1,246335.52,"[687.0, 160.2, 336.8, 731.4]",0,265,687.0,160.2,1023.8,891.5999999999999,336.8,731.4
55,1,267185.76,"[0.0, 402.3, 559.2, 477.8]",0,266,0.0,402.3,559.2,880.1,559.2,477.8
55,1,76352.32,"[33.5, 693.5, 437.8, 174.4]",0,267,33.5,693.5,471.3,867.9,437.8,174.4
55,1,64354.02,"[535.4, 720.9, 212.6, 302.7]",0,268,535.4,720.9,748.0,1023.5999999999999,212.6,302.7
55,1,22704.6,"[552.6, 641.0, 237.0, 95.8]",0,269,552.6,641.0,789.6,736.8,237.0,95.8
55,1,41762.0,"[446.7, 633.2, 190.0, 219.8]",0,270,446.7,633.2,636.7,853.0,190.0,219.8
55,1,123917.84,"[230.9, 383.3, 303.2, 408.7]",0,271,230.9,383.3,534.1,792.0,303.2,408.7
55,1,39814.13,"[271.7, 37.9, 174.7, 227.9]",0,272,271.7,37.9,446.4,265.8,174.7,227.9
55,1,304260.68,"[262.6, 203.5, 656.3, 463.6]",0,273,262.6,203.5,918.9,667.1,656.3,463.6
55,1,96928.0,"[395.4, 214.7, 416.0, 233.0]",0,274,395.4,214.7,811.4,447.7,416.0,233.0
56,1,271383.75,"[301.2, 138.8, 637.5, 425.7]",0,275,301.2,138.8,938.7,564.5,637.5,425.7
56,2,68880.22,"[14.0, 315.6, 230.6, 298.7]",0,276,14.0,315.6,244.6,614.3,230.6,298.7
56,6,8535.2,"[251.4, 442.6, 113.5, 75.2]",0,277,251.4,442.6,364.9,517.8000000000001,113.5,75.2
56,1,1495.2,"[325.1, 468.0, 35.6, 42.0]",0,278,325.1,468.0,360.70000000000005,510.0,35.6,42.0
56,6,8517.85,"[930.3, 218.1, 93.5, 91.1]",0,279,930.3,218.1,1023.8,309.2,93.5,91.1
56,3,58455.78,"[591.5, 346.1, 218.2, 267.9]",0,280,591.5,346.1,809.7,614.0,218.2,267.9
56,6,46374.92,"[506.9, 391.4, 167.6, 276.7]",0,281,506.9,391.4,674.5,668.0999999999999,167.6,276.7
56,2,17545.5,"[631.4, 368.1, 167.1, 105.0]",0,282,631.4,368.1,798.5,473.1,167.1,105.0
56,2,51332.4,"[591.2, 347.8, 189.0, 271.6]",0,283,591.2,347.8,780.2,619.4000000000001,189.0,271.6
56,6,10603.18,"[540.4, 691.8, 74.2, 142.9]",0,284,540.4,691.8,614.6,834.6999999999999,74.2,142.9
57,2,142288.74,"[249.2, 34.5, 465.3, 305.8]",0,285,249.2,34.5,714.5,340.3,465.3,305.8
57,1,311800.6,"[308.5, 442.4, 669.1, 466.0]",0,286,308.5,442.4,977.6,908.4,669.1,466.0
58,1,343533.12,"[300.2, 125.0, 523.2, 656.6]",0,287,300.2,125.0,823.4000000000001,781.6,523.2,656.6
59,4,139240.68,"[283.4, 428.4, 474.9, 293.2]",0,288,283.4,428.4,758.3,721.5999999999999,474.9,293.2
60,6,82916.97,"[354.9, 488.1, 297.3, 278.9]",0,289,354.9,488.1,652.2,767.0,297.3,278.9
61,4,251336.47,"[265.4, 332.9, 535.1, 469.7]",0,290,265.4,332.9,800.5,802.5999999999999,535.1,469.7
62,8,164740.8,"[308.8, 164.3, 490.3, 336.0]",0,291,308.8,164.3,799.1,500.3,490.3,336.0
62,8,98912.58,"[94.5, 337.8, 360.6, 274.3]",0,292,94.5,337.8,455.1,612.1,360.6,274.3
62,2,154521.43,"[406.3, 426.2, 490.7, 314.9]",0,293,406.3,426.2,897.0,741.0999999999999,490.7,314.9
62,8,118532.56,"[0.0, 404.8, 226.9, 522.4]",0,294,0.0,404.8,226.9,927.2,226.9,522.4
62,2,202291.28,"[61.6, 538.9, 527.9, 383.2]",0,295,61.6,538.9,589.5,922.0999999999999,527.9,383.2
62,6,14162.4,"[752.4, 440.9, 140.5, 100.8]",0,296,752.4,440.9,892.9,541.6999999999999,140.5,100.8
62,2,31520.72,"[609.2, 426.9, 261.8, 120.4]",0,297,609.2,426.9,871.0,547.3,261.8,120.4
62,2,25488.36,"[488.6, 379.2, 181.8, 140.2]",0,298,488.6,379.2,670.4000000000001,519.4,181.8,140.2
62,6,18135.09,"[609.2, 337.3, 131.7, 137.7]",0,299,609.2,337.3,740.9000000000001,475.0,131.7,137.7
62,2,16438.1,"[500.8, 447.7, 204.2, 80.5]",0,300,500.8,447.7,705.0,528.2,204.2,80.5
62,2,9075.0,"[517.1, 476.7, 137.5, 66.0]",0,301,517.1,476.7,654.6,542.7,137.5,66.0
62,2,10641.2,"[542.8, 503.6, 148.0, 71.9]",0,302,542.8,503.6,690.8,575.5,148.0,71.9
62,2,3386.84,"[601.7, 539.7, 90.8, 37.3]",0,303,601.7,539.7,692.5,577.0,90.8,37.3
62,2,2261.49,"[604.8, 558.5, 62.3, 36.3]",0,304,604.8,558.5,667.0999999999999,594.8,62.3,36.3
62,2,2932.8,"[685.4, 533.8, 104.0, 28.2]",0,305,685.4,533.8,789.4,562.0,104.0,28.2
62,2,2578.8,"[653.9, 553.9, 84.0, 30.7]",0,306,653.9,553.9,737.9,584.6,84.0,30.7
62,2,6585.3,"[636.6, 573.0, 81.3, 81.0]",0,307,636.6,573.0,717.9,654.0,81.3,81.0
62,2,26857.88,"[649.1, 519.9, 198.8, 135.1]",0,308,649.1,519.9,847.9000000000001,655.0,198.8,135.1
62,2,94309.36,"[453.4, 494.7, 443.6, 212.6]",0,309,453.4,494.7,897.0,707.3,443.6,212.6
62,8,45722.88,"[492.7, 698.2, 194.4, 235.2]",0,310,492.7,698.2,687.1,933.4000000000001,194.4,235.2
62,6,2713.6,"[348.1, 604.7, 64.0, 42.4]",0,311,348.1,604.7,412.1,647.1,64.0,42.4
62,1,8261.1,"[394.2, 640.5, 123.3, 67.0]",0,312,394.2,640.5,517.5,707.5,123.3,67.0
62,1,2842.1,"[239.4, 655.5, 58.6, 48.5]",0,313,239.4,655.5,298.0,704.0,58.6,48.5
62,1,13715.1,"[273.3, 642.0, 217.7, 63.0]",0,314,273.3,642.0,491.0,705.0,217.7,63.0
62,1,5709.06,"[321.4, 664.1, 118.2, 48.3]",0,315,321.4,664.1,439.59999999999997,712.4,118.2,48.3
62,1,45737.79,"[174.7, 692.1, 303.1, 150.9]",0,316,174.7,692.1,477.8,843.0,303.1,150.9
62,2,5138.04,"[391.4, 659.0, 91.1, 56.4]",0,317,391.4,659.0,482.5,715.4,91.1,56.4
62,5,13560.6,"[168.0, 697.4, 233.0, 58.2]",0,318,168.0,697.4,401.0,755.6,233.0,58.2
63,3,90612.24,"[309.3, 383.8, 272.6, 332.4]",0,319,309.3,383.8,581.9000000000001,716.2,272.6,332.4
63,3,159779.83,"[312.3, 217.6, 468.7, 340.9]",0,320,312.3,217.6,781.0,558.5,468.7,340.9
64,4,125654.76,"[243.5, 240.3, 415.8, 302.2]",0,321,243.5,240.3,659.3,542.5,415.8,302.2
65,1,5123.67,"[130.1, 651.1, 69.9, 73.3]",0,322,130.1,651.1,200.0,724.4,69.9,73.3
65,1,1614.35,"[178.1, 672.9, 41.5, 38.9]",0,323,178.1,672.9,219.6,711.8,41.5,38.9
65,7,81038.88,"[196.7, 637.1, 456.3, 177.6]",0,324,196.7,637.1,653.0,814.7,456.3,177.6
65,7,218323.68,"[266.1, 364.9, 562.4, 388.2]",0,325,266.1,364.9,828.5,753.0999999999999,562.4,388.2
65,7,172945.11,"[418.7, 100.4, 516.1, 335.1]",0,326,418.7,100.4,934.8,435.5,516.1,335.1
65,1,38427.2,"[374.5, 582.0, 376.0, 102.2]",0,327,374.5,582.0,750.5,684.2,376.0,102.2
65,8,122024.1,"[120.3, 0.0, 309.0, 394.9]",0,328,120.3,0.0,429.3,394.9,309.0,394.9
65,1,13735.26,"[437.3, 536.9, 198.2, 69.3]",0,329,437.3,536.9,635.5,606.1999999999999,198.2,69.3
65,8,17477.32,"[459.0, 482.2, 181.3, 96.4]",0,330,459.0,482.2,640.3,578.6,181.3,96.4
65,8,397046.32,"[0.0, 2.0, 466.4, 851.3]",0,331,0.0,2.0,466.4,853.3,466.4,851.3
65,1,9651.2,"[439.4, 697.3, 208.0, 46.4]",0,332,439.4,697.3,647.4,743.6999999999999,208.0,46.4
66,2,130604.76,"[370.8, 473.1, 425.7, 306.8]",0,333,370.8,473.1,796.5,779.9000000000001,425.7,306.8
67,2,191420.45,"[38.1, 440.9, 464.5, 412.1]",0,334,38.1,440.9,502.6,853.0,464.5,412.1
67,8,131174.2,"[811.2, 168.3, 212.6, 617.0]",0,335,811.2,168.3,1023.8000000000001,785.3,212.6,617.0
67,2,10612.08,"[631.4, 155.4, 115.6, 91.8]",0,336,631.4,155.4,747.0,247.2,115.6,91.8
67,8,278784.96,"[510.0, 99.2, 389.8, 715.2]",0,337,510.0,99.2,899.8,814.4000000000001,389.8,715.2
67,2,1516.86,"[810.2, 157.5, 47.7, 31.8]",0,338,810.2,157.5,857.9000000000001,189.3,47.7,31.8
68,1,3503.0,"[325.4, 186.2, 77.5, 45.2]",0,339,325.4,186.2,402.9,231.39999999999998,77.5,45.2
68,8,2060.5,"[264.8, 213.1, 65.0, 31.7]",0,340,264.8,213.1,329.8,244.79999999999998,65.0,31.7
68,1,74852.96,"[450.0, 379.7, 271.6, 275.6]",0,341,450.0,379.7,721.6,655.3,271.6,275.6
69,3,309805.11,"[241.8, 228.6, 470.9, 657.9]",0,342,241.8,228.6,712.7,886.5,470.9,657.9
70,8,42469.35,"[0.0, 631.6, 115.5, 367.7]",0,343,0.0,631.6,115.5,999.3,115.5,367.7
70,8,8407.2,"[5.8, 628.6, 90.4, 93.0]",0,344,5.8,628.6,96.2,721.6,90.4,93.0
70,2,34607.04,"[66.0, 702.0, 306.8, 112.8]",0,345,66.0,702.0,372.8,814.8,306.8,112.8
70,8,233402.5,"[334.6, 570.2, 524.5, 445.0]",0,346,334.6,570.2,859.1,1015.2,524.5,445.0
70,4,103005.84,"[1.7, 340.3, 322.7, 319.2]",0,347,1.7,340.3,324.4,659.5,322.7,319.2
70,8,239407.6,"[257.4, 317.0, 578.0, 414.2]",0,348,257.4,317.0,835.4,731.2,578.0,414.2
70,6,16583.19,"[594.6, 394.4, 126.3, 131.3]",0,349,594.6,394.4,720.9,525.7,126.3,131.3
70,6,19089.24,"[399.2, 463.7, 176.1, 108.4]",0,350,399.2,463.7,575.3,572.1,176.1,108.4
70,2,3313.15,"[409.7, 559.7, 98.9, 33.5]",0,351,409.7,559.7,508.6,593.2,98.9,33.5
70,2,1150.28,"[502.9, 542.7, 59.6, 19.3]",0,352,502.9,542.7,562.5,562.0,59.6,19.3
70,1,70738.65,"[349.5, 473.1, 257.7, 274.5]",0,353,349.5,473.1,607.2,747.6,257.7,274.5
70,8,129267.72,"[122.9, 186.2, 524.2, 246.6]",0,354,122.9,186.2,647.1,432.79999999999995,524.2,246.6
71,4,61607.52,"[312.6, 385.3, 329.1, 187.2]",0,355,312.6,385.3,641.7,572.5,329.1,187.2
71,1,37706.68,"[17.3, 390.1, 241.4, 156.2]",0,356,17.3,390.1,258.7,546.3,241.4,156.2
72,3,103384.82,"[377.2, 309.1, 251.3, 411.4]",0,357,377.2,309.1,628.5,720.5,251.3,411.4
72,2,169524.72,"[749.0, 0.0, 165.6, 1023.7]",0,358,749.0,0.0,914.6,1023.7,165.6,1023.7
73,8,70227.96,"[831.4, 165.5, 192.3, 365.2]",0,359,831.4,165.5,1023.7,530.7,192.3,365.2
73,8,267751.61,"[219.7, 312.3, 492.1, 544.1]",0,360,219.7,312.3,711.8,856.4000000000001,492.1,544.1
74,8,185540.74,"[728.4, 0.0, 295.4, 628.1]",0,361,728.4,0.0,1023.8,628.1,295.4,628.1
74,2,36650.9,"[619.2, 114.5, 143.0, 256.3]",0,362,619.2,114.5,762.2,370.8,143.0,256.3
74,2,253440.25,"[433.0, 68.7, 416.5, 608.5]",0,363,433.0,68.7,849.5,677.2,416.5,608.5
74,8,153790.59,"[0.0, 0.0, 397.7, 386.7]",0,364,0.0,0.0,397.7,386.7,397.7,386.7
74,2,442855.8,"[55.6, 221.1, 655.5, 675.6]",0,365,55.6,221.1,711.1,896.7,655.5,675.6
74,6,23043.7,"[379.2, 464.9, 197.8, 116.5]",0,366,379.2,464.9,577.0,581.4,197.8,116.5
74,6,5618.79,"[679.6, 889.6, 41.9, 134.1]",0,367,679.6,889.6,721.5,1023.7,41.9,134.1
75,3,141901.45,"[380.3, 384.0, 375.5, 377.9]",0,368,380.3,384.0,755.8,761.9,375.5,377.9
76,8,375208.52,"[172.2, 236.7, 732.4, 512.3]",0,369,172.2,236.7,904.5999999999999,749.0,732.4,512.3
76,1,14974.79,"[343.4, 528.9, 100.3, 149.3]",0,370,343.4,528.9,443.7,678.2,100.3,149.3
77,2,106602.24,"[381.3, 640.8, 326.4, 326.6]",0,371,381.3,640.8,707.7,967.4,326.4,326.6
77,2,209448.12,"[210.3, 538.7, 510.6, 410.2]",0,372,210.3,538.7,720.9000000000001,948.9000000000001,510.6,410.2
77,2,142694.64,"[259.0, 400.3, 425.7, 335.2]",0,373,259.0,400.3,684.7,735.5,425.7,335.2
77,2,122079.69,"[224.5, 228.6, 357.9, 341.1]",0,374,224.5,228.6,582.4,569.7,357.9,341.1
77,2,84266.11,"[243.8, 177.8, 304.1, 277.1]",0,375,243.8,177.8,547.9000000000001,454.90000000000003,304.1,277.1
77,2,10491.28,"[578.4, 434.3, 79.6, 131.8]",0,376,578.4,434.3,658.0,566.1,79.6,131.8
77,2,7608.2,"[568.2, 449.0, 69.8, 109.0]",0,377,568.2,449.0,638.0,558.0,69.8,109.0
77,2,4470.34,"[592.9, 539.2, 51.8, 86.3]",0,378,592.9,539.2,644.6999999999999,625.5,51.8,86.3
78,7,238371.54,"[159.2, 248.1, 565.8, 421.3]",0,379,159.2,248.1,725.0,669.4,565.8,421.3
78,2,482785.38,"[518.8, 0.0, 504.9, 956.2]",0,380,518.8,0.0,1023.6999999999999,956.2,504.9,956.2
79,1,718131.7,"[70.4, 132.8, 929.5, 772.6]",0,381,70.4,132.8,999.9,905.4000000000001,929.5,772.6
80,6,193457.7,"[164.7, 241.4, 411.0, 470.7]",0,382,164.7,241.4,575.7,712.1,411.0,470.7
81,8,142405.38,"[334.5, 354.2, 320.3, 444.6]",0,383,334.5,354.2,654.8,798.8,320.3,444.6
82,6,293461.74,"[234.3, 651.9, 789.3, 371.8]",0,384,234.3,651.9,1023.5999999999999,1023.7,789.3,371.8
82,6,90400.14,"[506.2, 734.2, 484.2, 186.7]",0,385,506.2,734.2,990.4,920.9000000000001,484.2,186.7
82,1,649640.04,"[24.0, 183.4, 999.6, 649.9]",0,386,24.0,183.4,1023.6,833.3,999.6,649.9
83,8,64109.04,"[614.6, 390.3, 258.4, 248.1]",0,387,614.6,390.3,873.0,638.4,258.4,248.1
83,7,90956.18,"[287.8, 526.0, 364.7, 249.4]",0,388,287.8,526.0,652.5,775.4,364.7,249.4
83,7,35196.24,"[331.2, 540.4, 276.7, 127.2]",0,389,331.2,540.4,607.9,667.6,276.7,127.2
83,8,254089.58,"[99.6, 203.9, 687.1, 369.8]",0,390,99.6,203.9,786.7,573.7,687.1,369.8
84,1,214506.6,"[298.9, 438.5, 462.0, 464.3]",0,391,298.9,438.5,760.9,902.8,462.0,464.3
85,2,130260.45,"[627.8, 301.7, 337.9, 385.5]",0,392,627.8,301.7,965.6999999999999,687.2,337.9,385.5
85,1,20055.84,"[598.3, 574.0, 197.4, 101.6]",0,393,598.3,574.0,795.6999999999999,675.6,197.4,101.6
85,2,107838.76,"[376.6, 529.0, 409.1, 263.6]",0,394,376.6,529.0,785.7,792.6,409.1,263.6
85,1,26733.2,"[554.0, 286.0, 106.0, 252.2]",0,395,554.0,286.0,660.0,538.2,106.0,252.2
85,1,38789.1,"[441.9, 253.0, 131.0, 296.1]",0,396,441.9,253.0,572.9,549.1,131.0,296.1
85,1,12693.88,"[356.9, 493.7, 141.2, 89.9]",0,397,356.9,493.7,498.09999999999997,583.6,141.2,89.9
85,6,154635.21,"[139.9, 321.0, 255.3, 605.7]",0,398,139.9,321.0,395.20000000000005,926.7,255.3,605.7
85,1,4062.9,"[848.9, 765.5, 87.0, 46.7]",0,399,848.9,765.5,935.9,812.2,87.0,46.7
86,2,82006.2,"[473.8, 356.0, 261.0, 314.2]",0,400,473.8,356.0,734.8,670.2,261.0,314.2
87,6,136897.25,"[320.7, 299.9, 285.5, 479.5]",0,401,320.7,299.9,606.2,779.4,285.5,479.5
88,2,56399.2,"[794.9, 357.9, 228.8, 246.5]",0,402,794.9,357.9,1023.7,604.4,228.8,246.5
88,8,21492.6,"[716.7, 533.3, 135.6, 158.5]",0,403,716.7,533.3,852.3000000000001,691.8,135.6,158.5
88,8,31515.12,"[673.0, 360.0, 152.1, 207.2]",0,404,673.0,360.0,825.1,567.2,152.1,207.2
88,8,27202.49,"[603.4, 486.9, 126.7, 214.7]",0,405,603.4,486.9,730.1,701.5999999999999,126.7,214.7
88,7,37746.94,"[419.3, 607.8, 212.3, 177.8]",0,406,419.3,607.8,631.6,785.5999999999999,212.3,177.8
88,8,15841.44,"[595.3, 362.7, 102.6, 154.4]",0,407,595.3,362.7,697.9,517.1,102.6,154.4
88,2,39427.0,"[435.6, 463.9, 178.0, 221.5]",0,408,435.6,463.9,613.6,685.4,178.0,221.5
88,2,54142.55,"[428.4, 277.3, 200.9, 269.5]",0,409,428.4,277.3,629.3,546.8,200.9,269.5
88,2,8122.1,"[464.5, 317.0, 143.5, 56.6]",0,410,464.5,317.0,608.0,373.6,143.5,56.6
88,2,17848.32,"[461.7, 208.6, 132.8, 134.4]",0,411,461.7,208.6,594.5,343.0,132.8,134.4
88,2,136274.94,"[116.1, 112.4, 345.7, 394.2]",0,412,116.1,112.4,461.79999999999995,506.6,345.7,394.2
88,1,64729.76,"[311.6, 645.8, 219.2, 295.3]",0,413,311.6,645.8,530.8,941.0999999999999,219.2,295.3
88,8,44941.38,"[0.0, 695.9, 137.1, 327.8]",0,414,0.0,695.9,137.1,1023.7,137.1,327.8
88,2,133315.6,"[40.4, 509.0, 295.6, 451.0]",0,415,40.4,509.0,336.0,960.0,295.6,451.0
88,2,79847.12,"[0.0, 357.2, 320.8, 248.9]",0,416,0.0,357.2,320.8,606.1,320.8,248.9
88,2,4304.94,"[142.2, 410.1, 91.4, 47.1]",0,417,142.2,410.1,233.6,457.20000000000005,91.4,47.1
89,2,313648.88,"[39.1, 162.9, 499.6, 627.8]",0,418,39.1,162.9,538.7,790.6999999999999,499.6,627.8
89,2,70658.5,"[173.0, 354.9, 221.5, 319.0]",0,419,173.0,354.9,394.5,673.9,221.5,319.0
89,2,348668.16,"[455.1, 221.1, 539.4, 646.4]",0,420,455.1,221.1,994.5,867.5,539.4,646.4
89,1,347806.06,"[455.9, 192.0, 538.9, 645.4]",0,421,455.9,192.0,994.8,837.4,538.9,645.4
89,1,79006.5,"[451.3, 513.4, 242.5, 325.8]",0,422,451.3,513.4,693.8,839.2,242.5,325.8
90,4,400294.72,"[169.1, 249.9, 548.8, 729.4]",0,423,169.1,249.9,717.9,979.3,548.8,729.4
91,6,80670.56,"[700.5, 534.9, 290.6, 277.6]",0,424,700.5,534.9,991.1,812.5,290.6,277.6
91,6,437458.14,"[62.4, 123.9, 592.2, 738.7]",0,425,62.4,123.9,654.6,862.6,592.2,738.7
92,9,62258.79,"[220.7, 394.3, 509.9, 122.1]",0,426,220.7,394.3,730.5999999999999,516.4,509.9,122.1
92,9,62439.3,"[226.5, 578.3, 524.7, 119.0]",0,427,226.5,578.3,751.2,697.3,524.7,119.0
93,6,281454.78,"[268.2, 225.0, 554.7, 507.4]",0,428,268.2,225.0,822.9000000000001,732.4,554.7,507.4
93,1,14012.99,"[298.3, 739.8, 70.1, 199.9]",0,429,298.3,739.8,368.4,939.6999999999999,70.1,199.9
93,6,103086.0,"[229.6, 608.8, 496.8, 207.5]",0,430,229.6,608.8,726.4,816.3,496.8,207.5
94,8,216425.9,"[284.2, 407.4, 523.4, 413.5]",0,431,284.2,407.4,807.5999999999999,820.9,523.4,413.5
95,2,741009.1,"[0.0, 142.7, 841.1, 881.0]",0,432,0.0,142.7,841.1,1023.7,841.1,881.0
96,2,355828.06,"[182.3, 600.7, 841.4, 422.9]",0,433,182.3,600.7,1023.7,1023.6,841.4,422.9
96,2,147788.88,"[309.8, 444.3, 466.8, 316.6]",0,434,309.8,444.3,776.6,760.9000000000001,466.8,316.6
96,2,241552.8,"[328.4, 313.2, 569.7, 424.0]",0,435,328.4,313.2,898.1,737.2,569.7,424.0
96,2,211826.7,"[333.5, 329.5, 559.5, 378.6]",0,436,333.5,329.5,893.0,708.1,559.5,378.6
96,2,126299.81,"[342.6, 371.1, 427.7, 295.3]",0,437,342.6,371.1,770.3,666.4000000000001,427.7,295.3
96,2,163861.88,"[358.9, 274.3, 534.1, 306.8]",0,438,358.9,274.3,893.0,581.1,534.1,306.8
96,2,123604.64,"[358.6, 198.4, 487.4, 253.6]",0,439,358.6,198.4,846.0,452.0,487.4,253.6
97,8,31222.45,"[94.5, 466.3, 129.5, 241.1]",0,440,94.5,466.3,224.0,707.4,129.5,241.1
97,8,6017.88,"[216.1, 425.7, 56.4, 106.7]",0,441,216.1,425.7,272.5,532.4,56.4,106.7
97,8,11547.64,"[376.6, 416.5, 83.8, 137.8]",0,442,376.6,416.5,460.40000000000003,554.3,83.8,137.8
97,8,44453.36,"[256.8, 215.7, 194.8, 228.2]",0,443,256.8,215.7,451.6,443.9,194.8,228.2
97,8,135587.49,"[191.2, 406.3, 288.3, 470.3]",0,444,191.2,406.3,479.5,876.6,288.3,470.3
97,2,1876.3,"[571.7, 393.5, 29.0, 64.7]",0,445,571.7,393.5,600.7,458.2,29.0,64.7
97,8,86694.46,"[431.7, 453.1, 208.3, 416.2]",0,446,431.7,453.1,640.0,869.3,208.3,416.2
97,2,2880.16,"[666.9, 324.4, 75.2, 38.3]",0,447,666.9,324.4,742.1,362.7,75.2,38.3
97,2,81177.32,"[592.8, 309.2, 199.6, 406.7]",0,448,592.8,309.2,792.4,715.9,199.6,406.7
97,2,100988.55,"[638.0, 365.7, 254.7, 396.5]",0,449,638.0,365.7,892.7,762.2,254.7,396.5
98,8,5320.15,"[919.0, 130.8, 93.5, 56.9]",0,450,919.0,130.8,1012.5,187.70000000000002,93.5,56.9
98,1,116516.76,"[507.3, 28.2, 339.6, 343.1]",0,451,507.3,28.2,846.9000000000001,371.3,339.6,343.1
98,3,67902.78,"[127.7, 643.0, 310.2, 218.9]",0,452,127.7,643.0,437.9,861.9,310.2,218.9
99,1,90206.46,"[257.5, 485.2, 372.6, 242.1]",0,453,257.5,485.2,630.1,727.3,372.6,242.1
100,4,201468.96,"[341.3, 264.8, 442.4, 455.4]",0,454,341.3,264.8,783.7,720.2,442.4,455.4
101,8,255873.6,"[195.4, 274.8, 592.3, 432.0]",0,455,195.4,274.8,787.6999999999999,706.8,592.3,432.0
101,6,12786.08,"[336.3, 588.4, 125.6, 101.8]",0,456,336.3,588.4,461.9,690.1999999999999,125.6,101.8
101,2,6884.45,"[344.4, 599.4, 87.7, 78.5]",0,457,344.4,599.4,432.09999999999997,677.9,87.7,78.5
102,8,215986.68,"[285.6, 97.2, 345.8, 624.6]",0,458,285.6,97.2,631.4000000000001,721.8000000000001,345.8,624.6
103,2,19712.0,"[943.7, 284.4, 80.0, 246.4]",0,459,943.7,284.4,1023.7,530.8,80.0,246.4
