image_id,file_name,width,height,id,category_id,is_crowd,area,xmin,ymin,w,h
62,train/0062.jpg,1024,1024,316,0,0,45737.79,174.7,692.1,303.1,150.9
62,train/0062.jpg,1024,1024,317,1,0,5138.04,391.4,659.0,91.1,56.4
62,train/0062.jpg,1024,1024,318,4,0,13560.6,168.0,697.4,233.0,58.2
63,train/0063.jpg,1024,1024,319,2,0,90612.24,309.3,383.8,272.6,332.4
63,train/0063.jpg,1024,1024,320,2,0,159779.83,312.3,217.6,468.7,340.9
64,train/0064.jpg,1024,1024,321,3,0,125654.76,243.5,240.3,415.8,302.2
65,train/0065.jpg,1024,1024,322,0,0,5123.67,130.1,651.1,69.9,73.3
65,train/0065.jpg,1024,1024,323,0,0,1614.35,178.1,672.9,41.5,38.9
65,train/0065.jpg,1024,1024,324,6,0,81038.88,196.7,637.1,456.3,177.6
65,train/0065.jpg,1024,1024,325,6,0,218323.68,266.1,364.9,562.4,388.2
65,train/0065.jpg,1024,1024,326,6,0,172945.11,418.7,100.4,516.1,335.1
65,train/0065.jpg,1024,1024,327,0,0,38427.2,374.5,582.0,376.0,102.2
65,train/0065.jpg,1024,1024,328,7,0,122024.1,120.3,0.0,309.0,394.9
65,train/0065.jpg,1024,1024,329,0,0,13735.26,437.3,536.9,198.2,69.3
65,train/0065.jpg,1024,1024,330,7,0,17477.32,459.0,482.2,181.3,96.4
65,train/0065.jpg,1024,1024,331,7,0,397046.32,0.0,2.0,466.4,851.3
65,train/0065.jpg,1024,1024,332,0,0,9651.2,439.4,697.3,208.0,46.4
66,train/0066.jpg,1024,1024,333,1,0,130604.76,370.8,473.1,425.7,306.8
67,train/0067.jpg,1024,1024,334,1,0,191420.45,38.1,440.9,464.5,412.1
67,train/0067.jpg,1024,1024,335,7,0,131174.2,811.2,168.3,212.6,617.0
67,train/0067.jpg,1024,1024,336,1,0,10612.08,631.4,155.4,115.6,91.8
67,train/0067.jpg,1024,1024,337,7,0,278784.96,510.0,99.2,389.8,715.2
67,train/0067.jpg,1024,1024,338,1,0,1516.86,810.2,157.5,47.7,31.8
68,train/0068.jpg,1024,1024,339,0,0,3503.0,325.4,186.2,77.5,45.2
68,train/0068.jpg,1024,1024,340,7,0,2060.5,264.8,213.1,65.0,31.7
68,train/0068.jpg,1024,1024,341,0,0,74852.96,450.0,379.7,271.6,275.6
69,train/0069.jpg,1024,1024,342,2,0,309805.11,241.8,228.6,470.9,657.9
70,train/0070.jpg,1024,1024,343,7,0,42469.35,0.0,631.6,115.5,367.7
70,train/0070.jpg,1024,1024,344,7,0,8407.2,5.8,628.6,90.4,93.0
70,train/0070.jpg,1024,1024,345,1,0,34607.04,66.0,702.0,306.8,112.8
70,train/0070.jpg,1024,1024,346,7,0,233402.5,334.6,570.2,524.5,445.0
70,train/0070.jpg,1024,1024,347,3,0,103005.84,1.7,340.3,322.7,319.2
70,train/0070.jpg,1024,1024,348,7,0,239407.6,257.4,317.0,578.0,414.2
70,train/0070.jpg,1024,1024,349,5,0,16583.19,594.6,394.4,126.3,131.3
70,train/0070.jpg,1024,1024,350,5,0,19089.24,399.2,463.7,176.1,108.4
70,train/0070.jpg,1024,1024,351,1,0,3313.15,409.7,559.7,98.9,33.5
70,train/0070.jpg,1024,1024,352,1,0,1150.28,502.9,542.7,59.6,19.3
70,train/0070.jpg,1024,1024,353,0,0,70738.65,349.5,473.1,257.7,274.5
70,train/0070.jpg,1024,1024,354,7,0,129267.72,122.9,186.2,524.2,246.6
71,train/0071.jpg,1024,1024,355,3,0,61607.52,312.6,385.3,329.1,187.2
71,train/0071.jpg,1024,1024,356,0,0,37706.68,17.3,390.1,241.4,156.2
72,train/0072.jpg,1024,1024,357,2,0,103384.82,377.2,309.1,251.3,411.4
72,train/0072.jpg,1024,1024,358,1,0,169524.72,749.0,0.0,165.6,1023.7
73,train/0073.jpg,1024,1024,359,7,0,70227.96,831.4,165.5,192.3,365.2
73,train/0073.jpg,1024,1024,360,7,0,267751.61,219.7,312.3,492.1,544.1
74,train/0074.jpg,1024,1024,361,7,0,185540.74,728.4,0.0,295.4,628.1
74,train/0074.jpg,1024,1024,362,1,0,36650.9,619.2,114.5,143.0,256.3
74,train/0074.jpg,1024,1024,363,1,0,253440.25,433.0,68.7,416.5,608.5
74,train/0074.jpg,1024,1024,364,7,0,153790.59,0.0,0.0,397.7,386.7
74,train/0074.jpg,1024,1024,365,1,0,442855.8,55.6,221.1,655.5,675.6
74,train/0074.jpg,1024,1024,366,5,0,23043.7,379.2,464.9,197.8,116.5
74,train/0074.jpg,1024,1024,367,5,0,5618.79,679.6,889.6,41.9,134.1
75,train/0075.jpg,1024,1024,368,2,0,141901.45,380.3,384.0,375.5,377.9
76,train/0076.jpg,1024,1024,369,7,0,375208.52,172.2,236.7,732.4,512.3
76,train/0076.jpg,1024,1024,370,0,0,14974.79,343.4,528.9,100.3,149.3
77,train/0077.jpg,1024,1024,371,1,0,106602.24,381.3,640.8,326.4,326.6
77,train/0077.jpg,1024,1024,372,1,0,209448.12,210.3,538.7,510.6,410.2
77,train/0077.jpg,1024,1024,373,1,0,142694.64,259.0,400.3,425.7,335.2
77,train/0077.jpg,1024,1024,374,1,0,122079.69,224.5,228.6,357.9,341.1
77,train/0077.jpg,1024,1024,375,1,0,84266.11,243.8,177.8,304.1,277.1
77,train/0077.jpg,1024,1024,376,1,0,10491.28,578.4,434.3,79.6,131.8
77,train/0077.jpg,1024,1024,377,1,0,7608.2,568.2,449.0,69.8,109.0
77,train/0077.jpg,1024,1024,378,1,0,4470.34,592.9,539.2,51.8,86.3
78,train/0078.jpg,1024,1024,379,6,0,238371.54,159.2,248.1,565.8,421.3
78,train/0078.jpg,1024,1024,380,1,0,482785.38,518.8,0.0,504.9,956.2
79,train/0079.jpg,1024,1024,381,0,0,718131.7,70.4,132.8,929.5,772.6
80,train/0080.jpg,1024,1024,382,5,0,193457.7,164.7,241.4,411.0,470.7
81,train/0081.jpg,1024,1024,383,7,0,142405.38,334.5,354.2,320.3,444.6
82,train/0082.jpg,1024,1024,384,5,0,293461.74,234.3,651.9,789.3,371.8
82,train/0082.jpg,1024,1024,385,5,0,90400.14,506.2,734.2,484.2,186.7
82,train/0082.jpg,1024,1024,386,0,0,649640.04,24.0,183.4,999.6,649.9
83,train/0083.jpg,1024,1024,387,7,0,64109.04,614.6,390.3,258.4,248.1
83,train/0083.jpg,1024,1024,388,6,0,90956.18,287.8,526.0,364.7,249.4
83,train/0083.jpg,1024,1024,389,6,0,35196.24,331.2,540.4,276.7,127.2
83,train/0083.jpg,1024,1024,390,7,0,254089.58,99.6,203.9,687.1,369.8
84,train/0084.jpg,1024,1024,391,0,0,214506.6,298.9,438.5,462.0,464.3
85,train/0085.jpg,1024,1024,392,1,0,130260.45,627.8,301.7,337.9,385.5
85,train/0085.jpg,1024,1024,393,0,0,20055.84,598.3,574.0,197.4,101.6
85,train/0085.jpg,1024,1024,394,1,0,107838.76,376.6,529.0,409.1,263.6
85,train/0085.jpg,1024,1024,395,0,0,26733.2,554.0,286.0,106.0,252.2
85,train/0085.jpg,1024,1024,396,0,0,38789.1,441.9,253.0,131.0,296.1
85,train/0085.jpg,1024,1024,397,0,0,12693.88,356.9,493.7,141.2,89.9
85,train/0085.jpg,1024,1024,398,5,0,154635.21,139.9,321.0,255.3,605.7
85,train/0085.jpg,1024,1024,399,0,0,4062.9,848.9,765.5,87.0,46.7
86,train/0086.jpg,1024,1024,400,1,0,82006.2,473.8,356.0,261.0,314.2
87,train/0087.jpg,1024,1024,401,5,0,136897.25,320.7,299.9,285.5,479.5
88,train/0088.jpg,1024,1024,402,1,0,56399.2,794.9,357.9,228.8,246.5
88,train/0088.jpg,1024,1024,403,7,0,21492.6,716.7,533.3,135.6,158.5
88,train/0088.jpg,1024,1024,404,7,0,31515.12,673.0,360.0,152.1,207.2
88,train/0088.jpg,1024,1024,405,7,0,27202.49,603.4,486.9,126.7,214.7
88,train/0088.jpg,1024,1024,406,6,0,37746.94,419.3,607.8,212.3,177.8
88,train/0088.jpg,1024,1024,407,7,0,15841.44,595.3,362.7,102.6,154.4
88,train/0088.jpg,1024,1024,408,1,0,39427.0,435.6,463.9,178.0,221.5
88,train/0088.jpg,1024,1024,409,1,0,54142.55,428.4,277.3,200.9,269.5
88,train/0088.jpg,1024,1024,410,1,0,8122.1,464.5,317.0,143.5,56.6
88,train/0088.jpg,1024,1024,411,1,0,17848.32,461.7,208.6,132.8,134.4
88,train/0088.jpg,1024,1024,412,1,0,136274.94,116.1,112.4,345.7,394.2
88,train/0088.jpg,1024,1024,413,0,0,64729.76,311.6,645.8,219.2,295.3
88,train/0088.jpg,1024,1024,414,7,0,44941.38,0.0,695.9,137.1,327.8
88,train/0088.jpg,1024,1024,415,1,0,133315.6,40.4,509.0,295.6,451.0
88,train/0088.jpg,1024,1024,416,1,0,79847.12,0.0,357.2,320.8,248.9
88,train/0088.jpg,1024,1024,417,1,0,4304.94,142.2,410.1,91.4,47.1
89,train/0089.jpg,1024,1024,418,1,0,313648.88,39.1,162.9,499.6,627.8
89,train/0089.jpg,1024,1024,419,1,0,70658.5,173.0,354.9,221.5,319.0
89,train/0089.jpg,1024,1024,420,1,0,348668.16,455.1,221.1,539.4,646.4
89,train/0089.jpg,1024,1024,421,0,0,347806.06,455.9,192.0,538.9,645.4
89,train/0089.jpg,1024,1024,422,0,0,79006.5,451.3,513.4,242.5,325.8
90,train/0090.jpg,1024,1024,423,3,0,400294.72,169.1,249.9,548.8,729.4
91,train/0091.jpg,1024,1024,424,5,0,80670.56,700.5,534.9,290.6,277.6
91,train/0091.jpg,1024,1024,425,5,0,437458.14,62.4,123.9,592.2,738.7
92,train/0092.jpg,1024,1024,426,8,0,62258.79,220.7,394.3,509.9,122.1
92,train/0092.jpg,1024,1024,427,8,0,62439.3,226.5,578.3,524.7,119.0
93,train/0093.jpg,1024,1024,428,5,0,281454.78,268.2,225.0,554.7,507.4
93,train/0093.jpg,1024,1024,429,0,0,14012.99,298.3,739.8,70.1,199.9
93,train/0093.jpg,1024,1024,430,5,0,103086.0,229.6,608.8,496.8,207.5
94,train/0094.jpg,1024,1024,431,7,0,216425.9,284.2,407.4,523.4,413.5
95,train/0095.jpg,1024,1024,432,1,0,741009.1,0.0,142.7,841.1,881.0
96,train/0096.jpg,1024,1024,433,1,0,355828.06,182.3,600.7,841.4,422.9
96,train/0096.jpg,1024,1024,434,1,0,147788.88,309.8,444.3,466.8,316.6
96,train/0096.jpg,1024,1024,435,1,0,241552.8,328.4,313.2,569.7,424.0
96,train/0096.jpg,1024,1024,436,1,0,211826.7,333.5,329.5,559.5,378.6
96,train/0096.jpg,1024,1024,437,1,0,126299.81,342.6,371.1,427.7,295.3
96,train/0096.jpg,1024,1024,438,1,0,163861.88,358.9,274.3,534.1,306.8
96,train/0096.jpg,1024,1024,439,1,0,123604.64,358.6,198.4,487.4,253.6
97,train/0097.jpg,1024,1024,440,7,0,31222.45,94.5,466.3,129.5,241.1
97,train/0097.jpg,1024,1024,441,7,0,6017.88,216.1,425.7,56.4,106.7
97,train/0097.jpg,1024,1024,442,7,0,11547.64,376.6,416.5,83.8,137.8
97,train/0097.jpg,1024,1024,443,7,0,44453.36,256.8,215.7,194.8,228.2
97,train/0097.jpg,1024,1024,444,7,0,135587.49,191.2,406.3,288.3,470.3
97,train/0097.jpg,1024,1024,445,1,0,1876.3,571.7,393.5,29.0,64.7
97,train/0097.jpg,1024,1024,446,7,0,86694.46,431.7,453.1,208.3,416.2
97,train/0097.jpg,1024,1024,447,1,0,2880.16,666.9,324.4,75.2,38.3
97,train/0097.jpg,1024,1024,448,1,0,81177.32,592.8,309.2,199.6,406.7
97,train/0097.jpg,1024,1024,449,1,0,100988.55,638.0,365.7,254.7,396.5
98,train/0098.jpg,1024,1024,450,7,0,5320.15,919.0,130.8,93.5,56.9
98,train/0098.jpg,1024,1024,451,0,0,116516.76,507.3,28.2,339.6,343.1
98,train/0098.jpg,1024,1024,452,2,0,67902.78,127.7,643.0,310.2,218.9
99,train/0099.jpg,1024,1024,453,0,0,90206.46,257.5,485.2,372.6,242.1
100,train/0100.jpg,1024,1024,454,3,0,201468.96,341.3,264.8,442.4,455.4
101,train/0101.jpg,1024,1024,455,7,0,255873.6,195.4,274.8,592.3,432.0
101,train/0101.jpg,1024,1024,456,5,0,12786.08,336.3,588.4,125.6,101.8
101,train/0101.jpg,1024,1024,457,1,0,6884.45,344.4,599.4,87.7,78.5
102,train/0102.jpg,1024,1024,458,7,0,215986.68,285.6,97.2,345.8,624.6
103,train/0103.jpg,1024,1024,459,1,0,19712.0,943.7,284.4,80.0,246.4
103,train/0103.jpg,1024,1024,460,1,0,550.56,1011.3,341.3,12.4,44.4
103,train/0103.jpg,1024,1024,461,7,0,132770.4,29.9,248.0,392.0,338.7
103,train/0103.jpg,1024,1024,462,7,0,14745.12,424.0,79.8,166.8,88.4
103,train/0103.jpg,1024,1024,463,7,0,322700.68,412.1,36.4,589.3,547.6
103,train/0103.jpg,1024,1024,464,7,0,47906.08,842.1,532.2,181.6,263.8
103,train/0103.jpg,1024,1024,465,7,0,257791.72,302.8,241.1,518.8,496.9
103,train/0103.jpg,1024,1024,466,0,0,969.68,392.0,344.7,52.7,18.4
103,train/0103.jpg,1024,1024,467,0,0,4082.0,364.4,374.2,78.5,52.0
103,train/0103.jpg,1024,1024,468,0,0,6290.96,361.5,341.6,105.2,59.8
104,train/0104.jpg,1024,1024,469,7,0,101970.96,213.3,408.6,509.6,200.1
105,train/0105.jpg,1024,1024,470,3,0,505876.54,178.8,244.5,711.1,711.4
106,train/0106.jpg,1024,1024,471,7,0,272706.72,164.9,269.2,657.6,414.7
107,train/0107.jpg,1024,1024,472,7,0,46996.44,760.9,163.6,130.8,359.3
107,train/0107.jpg,1024,1024,473,7,0,55439.38,615.9,255.0,168.1,329.8
107,train/0107.jpg,1024,1024,474,7,0,105268.92,463.2,298.0,236.4,445.3
107,train/0107.jpg,1024,1024,475,7,0,71323.2,344.9,385.7,152.4,468.0
107,train/0107.jpg,1024,1024,476,0,0,162227.65,167.6,331.5,257.3,630.5
107,train/0107.jpg,1024,1024,477,5,0,3078.29,484.3,291.2,54.1,56.9
107,train/0107.jpg,1024,1024,478,7,0,31515.12,658.5,129.4,155.4,202.8
108,train/0108.jpg,1024,1024,479,7,0,138179.14,0.0,8.6,367.4,376.1
108,train/0108.jpg,1024,1024,480,7,0,1047961.69,0.0,0.0,1023.7,1023.7
108,train/0108.jpg,1024,1024,481,7,0,3420.88,853.7,339.3,70.1,48.8
108,train/0108.jpg,1024,1024,482,1,0,2428.8,881.1,421.8,75.9,32.0
108,train/0108.jpg,1024,1024,483,1,0,14459.52,761.6,433.3,163.2,88.6
108,train/0108.jpg,1024,1024,484,7,0,13435.8,372.1,735.5,147.0,91.4
108,train/0108.jpg,1024,1024,485,2,0,36557.19,815.1,445.5,191.7,190.7
108,train/0108.jpg,1024,1024,486,7,0,71533.62,74.5,665.9,329.8,216.9
108,train/0108.jpg,1024,1024,487,5,0,39407.28,651.5,430.0,194.7,202.4
108,train/0108.jpg,1024,1024,488,5,0,9191.91,821.8,541.0,144.3,63.7
108,train/0108.jpg,1024,1024,489,1,0,20029.8,642.4,441.9,175.7,114.0
108,train/0108.jpg,1024,1024,490,7,0,8082.2,751.1,365.5,175.7,46.0
108,train/0108.jpg,1024,1024,491,1,0,139781.25,435.1,56.4,437.5,319.5
108,train/0108.jpg,1024,1024,492,1,0,2042.56,792.7,416.0,98.2,20.8
108,train/0108.jpg,1024,1024,493,0,0,2962.05,720.6,410.4,63.7,46.5
108,train/0108.jpg,1024,1024,494,0,0,1758.75,416.8,313.7,52.5,33.5
108,train/0108.jpg,1024,1024,495,1,0,9639.76,413.8,306.5,142.6,67.6
108,train/0108.jpg,1024,1024,496,0,0,2714.14,449.4,340.8,80.3,33.8
108,train/0108.jpg,1024,1024,497,5,0,82449.78,388.7,618.7,457.8,180.1
108,train/0108.jpg,1024,1024,498,0,0,3821.3,179.5,708.8,51.5,74.2
108,train/0108.jpg,1024,1024,499,1,0,103337.7,0.0,495.7,257.7,401.0
108,train/0108.jpg,1024,1024,500,0,0,329621.82,155.1,330.2,718.6,458.7
109,train/0109.jpg,1024,1024,501,0,0,26105.34,0.0,358.6,186.6,139.9
109,train/0109.jpg,1024,1024,502,1,0,211009.82,167.3,328.8,689.8,305.9
109,train/0109.jpg,1024,1024,503,1,0,22757.28,274.4,401.3,218.4,104.2
110,train/0110.jpg,1024,1024,504,0,0,18134.28,283.4,0.0,77.2,234.9
110,train/0110.jpg,1024,1024,505,5,0,345191.15,197.8,214.9,538.1,641.5
110,train/0110.jpg,1024,1024,506,1,0,140260.44,300.0,449.0,409.4,342.6
110,train/0110.jpg,1024,1024,507,0,0,45489.9,533.0,827.7,286.1,159.0
111,train/0111.jpg,1024,1024,508,0,0,120053.28,336.2,285.6,321.6,373.3
112,train/0112.jpg,1024,1024,509,7,0,1423.9,487.6,559.0,49.1,29.0
112,train/0112.jpg,1024,1024,510,7,0,9188.4,305.4,354.8,80.6,114.0
112,train/0112.jpg,1024,1024,511,1,0,23205.78,85.0,576.0,274.3,84.6
112,train/0112.jpg,1024,1024,512,1,0,4417.26,268.2,625.0,88.7,49.8
112,train/0112.jpg,1024,1024,513,0,0,3707.12,660.3,961.5,59.6,62.2
112,train/0112.jpg,1024,1024,514,2,0,4577.76,919.4,893.0,81.6,56.1
112,train/0112.jpg,1024,1024,515,0,0,36087.92,922.4,630.9,101.2,356.6
112,train/0112.jpg,1024,1024,516,1,0,33653.88,322.4,883.3,239.7,140.4
112,train/0112.jpg,1024,1024,517,1,0,2073.48,655.9,624.8,44.4,46.7
112,train/0112.jpg,1024,1024,518,7,0,85605.08,66.4,608.8,278.3,307.6
112,train/0112.jpg,1024,1024,519,7,0,8998.4,634.6,268.2,152.0,59.2
112,train/0112.jpg,1024,1024,520,7,0,41614.56,312.2,444.4,202.8,205.2
112,train/0112.jpg,1024,1024,521,7,0,3366.4,356.9,609.5,64.0,52.6
112,train/0112.jpg,1024,1024,522,7,0,173049.98,315.6,571.4,382.6,452.3
112,train/0112.jpg,1024,1024,523,1,0,206662.32,445.3,289.5,578.4,357.3
112,train/0112.jpg,1024,1024,524,7,0,47190.3,780.2,689.8,243.5,193.8
112,train/0112.jpg,1024,1024,525,0,0,12038.04,855.0,952.4,168.6,71.4
112,train/0112.jpg,1024,1024,526,7,0,4086.29,967.8,220.4,55.9,73.1
112,train/0112.jpg,1024,1024,527,7,0,1198.92,126.0,624.5,58.2,20.6
112,train/0112.jpg,1024,1024,528,0,0,33977.71,708.7,346.4,314.9,107.9
113,train/0113.jpg,1024,1024,529,4,0,55213.29,130.0,372.6,141.9,389.1
113,train/0113.jpg,1024,1024,530,9,0,265428.1,338.6,527.5,570.2,465.5
113,train/0113.jpg,1024,1024,531,9,0,303402.84,273.6,54.1,670.8,452.3
114,train/0114.jpg,1024,1024,532,3,0,164501.7,258.7,312.1,378.6,434.5
115,train/0115.jpg,1024,1024,533,5,0,68384.42,307.5,582.6,283.4,241.3
115,train/0115.jpg,1024,1024,534,0,0,236824.19,112.4,401.3,840.1,281.9
116,train/0116.jpg,1024,1024,535,7,0,21507.06,289.8,314.9,104.1,206.6
116,train/0116.jpg,1024,1024,536,6,0,57261.96,216.4,503.5,219.9,260.4
116,train/0116.jpg,1024,1024,537,7,0,49726.98,208.5,458.2,191.7,259.4
116,train/0116.jpg,1024,1024,538,7,0,71919.32,0.0,445.0,219.4,327.8
116,train/0116.jpg,1024,1024,539,0,0,1620.3,352.0,560.4,33.0,49.1
116,train/0116.jpg,1024,1024,540,6,0,85332.8,714.4,393.8,304.0,280.7
116,train/0116.jpg,1024,1024,541,7,0,237901.66,370.0,199.8,406.6,585.1
117,train/0117.jpg,1024,1024,542,7,0,48375.45,44.4,325.1,289.5,167.1
117,train/0117.jpg,1024,1024,543,7,0,89211.54,140.9,0.0,389.4,229.1
117,train/0117.jpg,1024,1024,544,7,0,50662.5,183.2,715.9,405.3,125.0
117,train/0117.jpg,1024,1024,545,7,0,53960.0,796.4,587.2,227.2,237.5
117,train/0117.jpg,1024,1024,546,5,0,12205.27,322.4,399.7,133.1,91.7
117,train/0117.jpg,1024,1024,547,6,0,3352.68,278.3,381.0,60.3,55.6
117,train/0117.jpg,1024,1024,548,6,0,30503.36,648.8,246.3,220.4,138.4
117,train/0117.jpg,1024,1024,549,7,0,92009.61,456.8,591.2,447.3,205.7
118,train/0118.jpg,1024,1024,550,1,0,1573.25,925.8,779.4,77.5,20.3
118,train/0118.jpg,1024,1024,551,7,0,6904.65,737.2,766.2,286.5,24.1
118,train/0118.jpg,1024,1024,552,1,0,1882.32,739.6,766.5,142.6,13.2
118,train/0118.jpg,1024,1024,553,7,0,54067.47,665.4,630.1,358.3,150.9
118,train/0118.jpg,1024,1024,554,1,0,4860.4,688.4,756.1,335.2,14.5
118,train/0118.jpg,1024,1024,555,1,0,12513.83,686.4,728.1,337.3,37.1
118,train/0118.jpg,1024,1024,556,7,0,47884.05,694.5,597.1,329.1,145.5
118,train/0118.jpg,1024,1024,557,7,0,5305.18,716.5,572.7,43.7,121.4
118,train/0118.jpg,1024,1024,558,7,0,7447.68,746.0,569.4,57.6,129.3
118,train/0118.jpg,1024,1024,559,0,0,4464.97,686.4,338.0,85.7,52.1
118,train/0118.jpg,1024,1024,560,7,0,40351.2,764.6,576.0,258.0,156.4
118,train/0118.jpg,1024,1024,561,0,0,5437.04,766.3,325.3,93.1,58.4
118,train/0118.jpg,1024,1024,562,1,0,42283.08,793.4,545.5,230.3,183.6
118,train/0118.jpg,1024,1024,563,1,0,32844.54,901.1,456.9,122.6,267.9
118,train/0118.jpg,1024,1024,564,1,0,23860.9,896.7,358.1,124.6,191.5
118,train/0118.jpg,1024,1024,565,0,0,4793.36,634.6,340.8,57.2,83.8
118,train/0118.jpg,1024,1024,566,3,0,24533.6,656.9,387.6,104.0,235.9
118,train/0118.jpg,1024,1024,567,5,0,25881.44,655.9,76.7,216.4,119.6
118,train/0118.jpg,1024,1024,568,0,0,5332.59,449.4,325.3,92.1,57.9
118,train/0118.jpg,1024,1024,569,1,0,4641.0,887.2,326.9,136.5,34.0
118,train/0118.jpg,1024,1024,570,7,0,15412.32,962.0,0.0,61.6,250.2
118,train/0118.jpg,1024,1024,571,3,0,24040.94,457.1,396.2,93.8,256.3
118,train/0118.jpg,1024,1024,572,1,0,7910.32,988.1,357.8,35.6,222.2
118,train/0118.jpg,1024,1024,573,5,0,2242.8,439.9,629.6,63.0,35.6
118,train/0118.jpg,1024,1024,574,5,0,6345.24,418.9,663.6,101.2,62.7
118,train/0118.jpg,1024,1024,575,5,0,25362.72,776.5,326.9,136.8,185.4
118,train/0118.jpg,1024,1024,576,5,0,154727.2,500.1,226.0,293.6,527.0
118,train/0118.jpg,1024,1024,577,1,0,809.58,935.3,795.7,39.3,20.6
119,train/0119.jpg,1024,1024,578,7,0,40496.96,422.9,740.9,143.2,282.8
119,train/0119.jpg,1024,1024,579,7,0,244270.62,0.0,518.8,483.8,504.9
119,train/0119.jpg,1024,1024,580,1,0,55766.8,423.6,492.0,200.6,278.0
120,train/0120.jpg,1024,1024,581,3,0,90481.52,441.9,409.4,308.6,293.2
121,train/0121.jpg,1024,1024,582,0,0,36289.62,363.7,624.3,248.9,145.8
122,train/0122.jpg,1024,1024,583,4,0,1918.12,323.1,217.5,31.6,60.7
122,train/0122.jpg,1024,1024,584,1,0,59002.4,256.7,275.6,262.0,225.2
122,train/0122.jpg,1024,1024,585,7,0,1043.35,293.6,291.3,27.1,38.5
122,train/0122.jpg,1024,1024,586,1,0,13622.88,240.4,471.7,112.4,121.2
122,train/0122.jpg,1024,1024,587,7,0,16353.28,164.4,455.1,102.4,159.7
122,train/0122.jpg,1024,1024,588,5,0,3305.77,195.6,462.2,43.1,76.7
123,train/0123.jpg,1024,1024,589,7,0,1119.4,985.1,231.9,38.6,29.0
123,train/0123.jpg,1024,1024,590,7,0,10382.0,951.2,111.7,72.5,143.2
123,train/0123.jpg,1024,1024,591,7,0,7794.33,935.3,164.6,86.7,89.9
123,train/0123.jpg,1024,1024,592,7,0,24475.99,595.3,179.0,167.3,146.3
123,train/0123.jpg,1024,1024,593,0,0,10977.36,547.6,123.2,86.3,127.2
123,train/0123.jpg,1024,1024,594,7,0,23325.75,643.4,312.1,157.5,148.1
123,train/0123.jpg,1024,1024,595,5,0,5450.25,672.2,291.8,55.9,97.5
123,train/0123.jpg,1024,1024,596,7,0,27250.96,559.1,366.7,190.3,143.2
123,train/0123.jpg,1024,1024,597,7,0,2041.3,392.5,343.1,74.5,27.4
123,train/0123.jpg,1024,1024,598,7,0,2006.55,492.0,431.7,63.7,31.5
123,train/0123.jpg,1024,1024,599,7,0,34886.53,441.9,301.0,240.1,145.3
123,train/0123.jpg,1024,1024,600,7,0,36535.1,366.7,208.3,254.6,143.5
123,train/0123.jpg,1024,1024,601,7,0,39513.92,340.3,430.5,254.6,155.2
123,train/0123.jpg,1024,1024,602,1,0,26160.8,280.0,354.0,212.0,123.4
123,train/0123.jpg,1024,1024,603,7,0,17996.58,246.9,270.2,144.9,124.2
123,train/0123.jpg,1024,1024,604,1,0,16457.56,92.8,528.8,221.8,74.2
123,train/0123.jpg,1024,1024,605,5,0,16781.96,97.9,519.1,218.8,76.7
123,train/0123.jpg,1024,1024,606,1,0,17633.33,77.5,510.2,229.9,76.7
123,train/0123.jpg,1024,1024,607,5,0,10791.6,80.9,511.0,211.6,51.0
123,train/0123.jpg,1024,1024,608,1,0,7398.27,74.5,507.9,155.1,47.7
123,train/0123.jpg,1024,1024,609,1,0,5894.08,77.9,497.3,130.4,45.2
123,train/0123.jpg,1024,1024,610,5,0,11362.95,101.2,481.8,221.5,51.3
123,train/0123.jpg,1024,1024,611,7,0,57233.12,58.6,288.8,261.1,219.2
124,train/0124.jpg,1024,1024,612,1,0,71415.08,439.2,218.9,321.4,222.2
124,train/0124.jpg,1024,1024,613,7,0,306929.8,270.9,211.8,547.6,560.5
125,train/0125.jpg,1024,1024,614,7,0,299502.11,89.7,368.3,732.1,409.1
125,train/0125.jpg,1024,1024,615,7,0,255608.02,171.7,29.5,663.4,385.3
125,train/0125.jpg,1024,1024,616,2,0,288203.76,126.0,597.3,675.9,426.4
125,train/0125.jpg,1024,1024,617,7,0,311392.16,262.1,367.0,587.2,530.3
126,train/0126.jpg,1024,1024,618,8,0,144105.98,328.1,79.6,254.2,566.9
127,train/0127.jpg,1024,1024,619,0,0,52235.79,676.9,661.1,257.7,202.7
127,train/0127.jpg,1024,1024,620,7,0,142198.76,0.0,30.0,441.2,322.3
127,train/0127.jpg,1024,1024,621,3,0,192052.28,99.9,178.0,506.2,379.4
128,train/0128.jpg,1024,1024,622,6,0,7683.26,702.7,605.5,75.4,101.9
128,train/0128.jpg,1024,1024,623,2,0,116344.8,477.2,287.8,248.6,468.0
128,train/0128.jpg,1024,1024,624,6,0,5581.1,144.0,802.5,67.0,83.3
129,train/0129.jpg,1024,1024,625,7,0,92649.7,379.6,388.8,341.0,271.7
129,train/0129.jpg,1024,1024,626,7,0,9759.36,942.1,625.0,81.6,119.6
129,train/0129.jpg,1024,1024,627,7,0,132853.12,579.7,542.2,390.4,340.3
129,train/0129.jpg,1024,1024,628,7,0,46204.2,852.7,741.1,171.0,270.2
129,train/0129.jpg,1024,1024,629,0,0,2286.36,623.1,467.8,65.7,34.8
130,train/0130.jpg,1024,1024,630,4,0,78301.26,464.5,432.1,430.7,181.8
131,train/0131.jpg,1024,1024,631,1,0,243752.1,134.1,433.3,723.3,337.0
131,train/0131.jpg,1024,1024,632,1,0,21886.48,264.5,407.6,261.8,83.6
